سريال تعرفه,كد ملي دارو,قيمت,از تاريخ تاثير قيمت,نام ژنريك,نام تجاري,شكل دارو,بيمارستاني يا تخصص,بيمارستاني,تاريخ تغيير قيمت,نيازمند کميسيون,گروه خدمت,ستاره دار,مجوز تجويز عمومي,مجوز تجويز ماما,بيمه اي,داروخانه مجاز به تاييد,استعلام اصالت,ويژگي,جنسيت مجاز,تعداد در نسخه
1488931,00094 ,79274000,1402/04/01,ANTIHEMOPHILIC FACTOR VII 2.4MG,,vial,نمي باشد,نمي باشد,1402/04/03,مي باشد,ويژه (پايه 100%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,40
1493262,00116 ,168100,1402/05/01,ATRACURIUM BESYLATE 10MG/ML 2.5ML,,ampoule,نمي باشد,مي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1634744,00127 ,2180,1402/07/01,VITAMIN B COMPLEX,,tablet,نمي باشد,نمي باشد,1402/07/22,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز ندارد,,هر دو,100
1238276,00143 ,1000,1401/04/23,BENZOIN TINCTURE_BULK,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1220014,00146 ,1560,1401/04/23,BENZYL BENZOATE_,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1690156,00169 ,15680,1403/01/18,BISMUTH SUBCITRATE 120MG,,tablet,نمي باشد,نمي باشد,1403/01/18,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1631790,00194 ,71500,1402/06/06,CALCITONIN 50 IU/ML,,ampoule,نمي باشد,نمي باشد,1402/06/06,مي باشد,عادي(پايه70%-مكمل 15%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,60
1372137,00196 ,368200,1401/09/01,CALCIUM,,syrup,نمي باشد,نمي باشد,1401/10/10,مي باشد,عادي(مكمل 85%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,3
1369305,00201 ,8700,1401/09/30,CALCIUM PANTOTHENATE 100MG,,tablet,نمي باشد,نمي باشد,1401/09/29,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1462230,00206 ,5800,1402/03/07,CAPTOPRIL 50MG,,tablet,نمي باشد,نمي باشد,1402/03/08,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1200899,00220 ,7851,1401/04/23,CARNITINE 250MG,,tablet,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-بيماران خاص20%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1654166,00231 ,497700,1402/08/20,CEFTAZIDIME PENTAHYDRATE 2G,,vial,نمي باشد,مي باشد,1402/08/20,مي باشد,عادي(پايه70%-بيماران خاص20%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,40
1662362,00232 ,235400,1402/09/04,CEFTAZIDIME PENTAHYDRATE 500MG,,vial,نمي باشد,مي باشد,1402/09/07,مي باشد,عادي(پايه70%-بيماران خاص20%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,40
1493410,00278 ,29900,1402/05/01,CHLORPROMAZINE HCL 100MG,,tablet,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1493502,00279 ,12000,1402/05/01,CHLORPROMAZINE HCL 25MG,,tablet,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1225617,00330 ,37000,1401/04/23,CLOXACILLIN SODIUM 250MG,,vial,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,40
1634929,00384 ,1268000,1402/07/22,DAUNORUBICIN HCL 20MG,,vial,نمي باشد,نمي باشد,1402/07/22,مي باشد,ويژه (پايه 90% - مكمل 10%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,30
1722307,00386 ,1042800,1403/05/29,DEFEROXAMINE MESYLATE 500MG,,vial,نمي باشد,نمي باشد,1403/05/29,مي باشد,ويژه (پايه 100%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,120
1493110,00410 ,373400,1402/05/01,SERUM DEXTROSE 10% 1000ML,,infusion,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-بيماران خاص20%),,دارد,دارد,ميباشد,مي باشد,نياز دارد,,هر دو,5
1635429,00435 ,13900,1402/07/22,DIGESTIVE EC,,tablet ec,نمي باشد,نمي باشد,1402/07/22,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1208832,01005 ,7395,1401/04/23,VITAMIN K1 (PHYTOMENADOINE) 10MG,,tablet,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1223619,00492 ,1256500,1401/04/23,EPIRUBICIN HCL 50MG,,vial,نمي باشد,نمي باشد,1401/04/30,مي باشد,ويژه (پايه 90% - مكمل 10%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,15
1237837,01012 ,175000,1401/04/23,PIPERAZINE CITRATE 750MG/5ML,,syrup,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,3
1711684,01049 ,140100,1403/04/16,PRILOCAINE F 1.8 ML CARPOOL,,cartrige,نمي باشد,نمي باشد,1403/04/16,مي باشد,مشمول يارانه دولت,,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,60
1351970,00584 ,17100,1401/08/24,GEMFIBROZIL 300MG,,capsule,نمي باشد,نمي باشد,1401/08/23,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1493142,01104 ,320000,1402/05/01,"SERUM RINGER,S 1000 ML 1000ML INFUSION",,infusion,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز دارد,,هر دو,5
1455327,00618 ,140100,1402/03/01,HALOPERIDOL LACTATE 2MG/ML 15ML,,drop oral,نمي باشد,نمي باشد,1402/03/01,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1230257,00643 ,100,1401/04/23,HYDROGEN PEROXIDE_BULK,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1704747,00648 ,59000,1403/03/30,HYDROXYUREA 500MG,,capsule,نمي باشد,نمي باشد,1403/03/30,مي باشد,ويژه(پايه90%-مكمل5%-بيماران خاص5%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,200
1493166,00657 ,297700,1402/05/01,IBUPROFEN 100MG/5ML SUSP,,suspension oral,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,3
1233998,01117 ,156000,1401/04/23,"SALMETEROL 25 mcg/1 dose, 120 dose RESPIRATORY",,spray,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,3
1470689,00723 ,760000,1402/03/21,KETAMINE HCL 50MG/ML 10ML,,vial,نمي باشد,مي باشد,1402/03/21,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1237541,00755 ,61000,1401/04/23,LIDOCAINE HCL 1% 50ML,,vial,نمي باشد,مي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1466046,00784 ,41320,1402/03/07,MAPROTILINE HCL 75MG,,tablet,نمي باشد,نمي باشد,1402/03/08,مي باشد,عادي(پايه70%-مكمل 15%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1690964,00792 ,5070,1403/01/18,MEDROXYPROGESTERONE ACETATE 5MG,,tablet,نمي باشد,نمي باشد,1403/01/18,مي باشد,عادي (پايه 90%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1229335,01312 ,250,1401/04/23,WHITE WAX_BULK,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1218231,01365 ,282500,1401/04/23,ALFENTANIL 0.5MG/ML 10ML,,ampoule,نمي باشد,مي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1700189,01415 ,2314700,1403/02/30,"CALCITONIN,SALMON 100 IU/DOS",,spray nasal,نمي باشد,نمي باشد,1403/02/31,مي باشد,عادي(پايه70%-مكمل 15%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,8
1240256,00853 ,91,1401/04/23,MINERAL OIL_PARAFFIN LIQUID_BULK,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1711556,01492 ,307800,1403/04/16,ERYTHROMYCIN 2% TOP,,solution topical,نمي باشد,نمي باشد,1403/04/16,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز دارد,,هر دو,3
1493298,01591 ,122000,1402/05/01,MIDAZOLAM HCL 5MG/ML 3ML,,ampoule,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-بيماران خاص20%),,ندارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1338255,00864 ,1037000,1401/08/01,MONOBENZONE %20,,cream,نمي باشد,نمي باشد,1401/08/02,مي باشد,مشمول يارانه دولت,,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1217652,00869 ,3270,1401/04/23,MULTIVITAMIN,,tablet,نمي باشد,نمي باشد,1401/04/30,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز ندارد,,هر دو,100
1216694,00870 ,196200,1401/04/23,MULTIVITAMIN,,syrup,نمي باشد,نمي باشد,1401/04/30,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز ندارد,,هر دو,3
1655334,01650 ,2000700,1402/08/20,PRIMIDONE 125MG/5ML 250ML,,liquid,نمي باشد,نمي باشد,1402/08/20,مي باشد,عادي (پايه90% - بيماران خاص 5%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,5
1223385,01679 ,7600000,1401/04/23,SODIUM NITRITE 30MG/ML,,injection,نمي باشد,مي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1634437,01718 ,137300,1402/07/18,NALTREXONE HCL 25MG,,capsule,نمي باشد,نمي باشد,1402/07/18,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز ندارد,,هر دو,100
1236267,01754 ,50000,1401/04/23,CO-AMOXICLAV 156 (125/31),,sachet,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,40
1215912,01771 ,840,1401/04/23,ETHANOL %50-96 - BOTTEL,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1457299,01773 ,3620,1402/03/01,RISPERIDONE 1MG,,tablet,نمي باشد,نمي باشد,1402/03/01,مي باشد,ويژه (پايه 70% - مكمل 30%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1224878,01780 ,11600,1401/04/23,SILDENAFIL AS CITRATE 100MG,,tablet,نمي باشد,نمي باشد,1401/04/30,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز ندارد,,هر دو,200
1688128,01814 ,95300,1403/01/18,VITAMIN D3 COLECALCIFEROL 300000U,,ampoule,نمي باشد,نمي باشد,1403/01/18,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1225270,50081 ,2335600,1401/04/23,IMMUNE GLOBOLIN IV 1G,,vial,مي باشد,نمي باشد,1401/04/30,مي باشد,ويژه (پايه 90% - مكمل 10%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1236343,00940 ,21600,1401/04/23,OXYTOCIN 5 U/ML,,ampoule,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,30
1209191,01819 ,21800,1401/04/23,LAMIVUDINE 150MG,,tablet,نمي باشد,نمي باشد,1401/04/30,مي باشد,ويژه (پايه 70% - مكمل 30%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1493438,01827 ,22800,1402/05/01,FLUVOXAMINE MALEATE 50MG,,tablet,نمي باشد,نمي باشد,1402/05/03,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1240652,01150 ,1800,1401/04/23,SODIUM CHLORIDE_BULK,,bulk,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,
1232958,01877 ,450000,1401/04/23,MILRINON LACTATE 10MG/10ML,,ampoule,نمي باشد,مي باشد,1401/04/30,مي باشد,عادي (پايه 85%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1207290,01895 ,7065,1401/04/23,MONTELUKAST SODIUM 5MG,,tablet chewable,نمي باشد,نمي باشد,1401/04/30,مي باشد,عادي(مكمل 85%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,100
1463050,01896 ,10140,1402/03/07,SERTRALINE HCL 50MG,,tablet,نمي باشد,نمي باشد,1402/03/08,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1209111,01899 ,1929494,1401/04/23,PAMIDRONATE DISODIUM 90MG,,injection,نمي باشد,نمي باشد,1401/04/30,مي باشد,ويژه(پايه90%-مكمل5%-بيماران خاص5%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,3
1711548,01905 ,7970,1403/04/16,CITALOPRAM HBR 20MG FC,,tablet,نمي باشد,نمي باشد,1403/04/16,مي باشد,عادي(پايه70%-مكمل 15%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1711600,01916 ,5523700,1403/04/16,"OXALIPLATIN , LYOPHILIZED 100MG",,vial,نمي باشد,نمي باشد,1403/04/16,مي باشد,ويژه(پايه90%-مكمل5%-بيماران خاص5%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,10
1365317,01921 ,112100,1401/09/16,RILUZOLE 50MG,,tablet,نمي باشد,نمي باشد,1401/09/15,مي باشد,ويژه (پايه 90% - مكمل 10%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,200
1248452,02003 ,33404,1401/05/15,ROPINIROLE AS HCI 5MG,,tablet,نمي باشد,نمي باشد,1401/05/15,مي باشد,عادي(مكمل 85%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,300
1666904,51880 ,28500,1402/09/20,ALUMINIUM MG S SUSP,,sachet,نمي باشد,نمي باشد,1402/09/22,مي باشد,عادي(مكمل 85%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,40
1210750,02081 ,282917,1401/04/23,PIPERACILLIN/TAZOBACTAM 2G/250MG,,vial,نمي باشد,مي باشد,1401/04/30,مي باشد,عادي(پايه70%-بيماران خاص20%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,30
1701805,02092 ,79900,1403/02/30,ONDANSETRON HCL 2MG/ML 4ML,,ampoule,نمي باشد,نمي باشد,1403/02/31,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,10
1637645,02093 ,9170,1402/07/22,ONDANSETRON HCL 4MG,,tablet,نمي باشد,نمي باشد,1402/07/22,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,200
1469529,02135 ,4663600,1402/03/21,"GEMCITABINE HCL,POWDER,LYOPHILIZED,FORSOLUTION 1g",,vial,نمي باشد,نمي باشد,1402/03/21,مي باشد,ويژه(پايه90%-مكمل5%-بيماران خاص5%),,ندارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,5
1248468,02148 ,197737,1401/05/15,IPRATROPIUM S AEROSOL,,spray,نمي باشد,نمي باشد,1401/05/15,مي باشد,عادي(مكمل 85%),,ندارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,4
1674160,02174 ,169500,1402/11/14,POLYETHYLENE GLYCOL 70G,,powder oral,نمي باشد,نمي باشد,1402/11/15,مي باشد,عادي(مكمل 85%),,دارد,ندارد,ميباشد,مي باشد,نياز ندارد,,هر دو,6
1231230,02190 ,5360,1401/04/23,TRAMADOL HCL SR 100MG,,tablet extended R,نمي باشد,نمي باشد,1401/04/30,مي باشد,غير بيمه اي (فرانشيز 100%),در تعهد جانباز و عائله - فرزند شهيد (ف-ش),دارد,ندارد,نمي باشد,مي باشد,نياز دارد,,هر دو,100
1468809,02231 ,4640,1402/03/21,CETIRIZINE 2HCl 5MG,,tablet,نمي باشد,نمي باشد,1402/03/21,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,دارد,ميباشد,مي باشد,نياز ندارد,,هر دو,100
1238516,02262 ,140000,1401/04/23,DALTEPARIN SODIUM 2500U/0.2ML,,syringe,مي باشد,نمي باشد,1401/04/30,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,50
1664111,02278 ,556700,1402/09/11,"SALMETEROL 25 mcg/1 dose,200 dose RESPIRATORY",,spray,نمي باشد,نمي باشد,1402/09/11,مي باشد,عادي(پايه70%-مكمل 15%),,دارد,ندارد,ميباشد,مي باشد,نياز دارد,,هر دو,3
